1 CHOD JAN KOWALSKI
CZAS	aX	aY	aZ	1462	0	0	0	
7894	14496	3484	-3984	
7897	14248	3696	-4468	
7900	14504	3568	-4644	
7903	14604	3600	-4864	
7906	14708	3560	-5080	
7908	14796	3580	-5376	
7911	15000	3668	-5452	
7914	15276	3752	-5636	
7917	15324	3788	-5596	
7920	15540	3820	-5480	
7923	15492	3824	-5756	
7925	15504	3928	-5536	
7928	15620	3856	-5428	
7931	15280	3992	-5412	
7934	15264	3940	-5312	
7938	15180	3888	-5124	
7940	14984	3992	-5120	
7943	15168	3996	-4960	
7950	15092	4204	-4364	
7953	14988	4260	-4300	
7955	15316	4356	-3680	
7958	15236	4492	-3508	
7961	15112	4712	-3220	
7964	15088	4804	-2524	
7967	15104	4700	-1876	
7970	15172	4628	-1224	
7972	15504	4320	-504	
7975	16016	4320	-192	
7979	16536	4180	720	
7982	17048	3996	744	
7984	17312	3992	1100	
7987	17784	4028	944	
7990	17860	4160	1076	
7993	17784	4180	628	
7996	17796	4664	200	
7998	17748	4932	-264	
8001	17648	4808	-244	
8004	17256	4644	-432	
8007	16936	4064	-416	
8009	16616	3808	-660	
8012	16036	3556	-956	
8019	15056	3464	-1108	
8022	14796	3300	-1204	
8025	14440	3196	-1284	
8028	14208	3072	-1548	
8031	13896	2960	-1592	
8034	13728	2860	-1528	
8037	13472	2700	-1224	
8039	13300	2472	-1080	
8042	13156	2312	-820	
8045	13128	1908	-704	
8048	12948	1780	-532	
8051	12664	1648	-380	
8053	12444	1476	-20	
8056	12108	1452	104	
8059	11856	1324	288	
8062	11760	1432	112	
8065	11608	1332	180	
8068	11280	1348	96	
8071	11244	1224	80	
8073	11092	1280	308	
8076	11100	1252	184	
8079	11020	1156	120	
8082	11196	1016	-24	
8084	11164	1000	-76	
8091	11804	1228	-180	
8094	12024	1196	-164	
8097	11960	1324	-120	
8099	12048	1232	56	
8102	12184	1264	252	
8105	12324	1132	704	
8109	12432	1248	720	
8111	12704	1152	772	
8114	13096	1268	672	
8117	13220	1204	616	
8119	13408	1100	516	
8122	13424	1128	448	
8125	13664	1156	436	
8128	13460	1044	452	
8130	13364	1088	548	
8133	13324	1112	572	
8136	13148	1116	664	
8139	13268	1132	828	
8141	13016	1204	776	
8144	12984	1164	832	
8147	13248	1088	924	
8151	13208	908	1052	
8153	13144	800	1332	
8156	12916	920	1404	
8163	12916	960	1576	
8165	12936	924	1736	
8168	13060	916	1668	
8171	13120	1100	1772	
8174	13400	1268	1760	
8176	13740	1412	1656	
8179	13860	1384	1584	
8182	13896	1144	1612	
8185	13980	1128	1376	
8188	14380	1156	1136	
8190	14464	1216	832	
8194	14412	1084	676	
8197	14664	1064	384	
8200	15172	988	464	
8202	15328	908	340	
8205	15288	752	468	
8208	15572	932	276	
8210	15740	988	144	
8213	15572	1172	84	
8216	15436	1088	196	
8219	15664	1292	168	
8221	16012	1464	240	
8224	16392	1784	236	
8227	16468	2068	464	
8230	16596	2224	732	
8238	17124	2236	1644	
8241	16988	2260	1924	
8244	16964	2664	1972	
8247	16984	2720	2032	
8250	16796	2788	1840	
8252	16660	2988	1864	
8255	16648	3008	1520	
8258	16792	3128	1356	
8261	16764	3256	1168	
8263	16900	2896	996	
8266	17212	2820	1000	
8269	17388	2972	896	
8272	17944	3140	880	
8274	18192	2924	892	
8278	18624	2816	1052	
8281	19040	2496	1436	
8284	19544	2528	1508	
8287	19704	2500	1572	
8289	19460	2320	1512	
8292	19320	2512	1548	
8295	19152	2700	1656	
8298	19148	2732	1528	
8300	19100	2844	1756	
8307	19588	2988	1904	
8309	19532	3376	1676	
8312	19876	3440	1944	
8315	20192	3592	2096	
8318	20372	3652	2196	
8321	20564	3752	2700	
8324	20756	3640	2840	
8327	20928	3344	3152	
8330	20812	2912	3324	
8333	20924	2292	3460	
8335	20812	2176	3528	
8338	20564	2436	3292	
8341	20424	2292	3112	
8344	20056	2184	2884	
8346	20108	2292	2776	
8349	20100	2300	2572	
8352	19920	2512	2212	
8355	19836	2636	1996	
8358	19916	2908	1756	
8360	20016	3040	1724	
8364	20136	2952	1544	
8367	20376	2868	1352	
8370	20632	3100	1120	
8376	21628	3220	1152	
8379	22180	3192	952	
8381	22928	2984	892	
8384	23680	2608	500	
8387	24248	2680	100	
8390	24600	2888	-84	
8392	25004	2852	-244	
8395	24528	2636	-904	
8398	23972	2984	-988	
8401	23612	3176	-1340	
8404	23332	3048	-1480	
8407	23332	2708	-1648	
8410	22808	2312	-1744	
8413	22892	2140	-2624	
8416	22140	2312	-2912	
8419	22092	2724	-4796	
8422	21824	3960	-5556	
8424	21820	5380	-7140	
8427	21704	5936	-8216	
8430	21424	6000	-9348	
8433	20844	5324	-9688	
8436	20600	4984	-10020	
8439	19832	4044	-10040	
8445	19392	3308	-8764	
8449	19028	2632	-7932	
8451	18552	2076	-7576	
8454	18240	1644	-6964	
8457	17544	1000	-6452	
8460	16784	680	-5736	
8463	16032	352	-5604	
8465	15260	220	-4880	
8468	14564	8	-4680	
8471	14140	-180	-4484	
8474	14000	-200	-4164	
8477	13664	-256	-4372	
8479	13556	100	-4172	
8482	13432	448	-4444	
8485	13616	1292	-4904	
8488	13628	2392	-5352	
8492	14612	2672	-5844	
8494	15520	3120	-5996	
8497	16348	3764	-6176	
8500	17028	3880	-6084	
8503	17844	4328	-6020	
8506	18076	4480	-5756	
8509	18152	4532	-5512	
8515	17956	4028	-4364	
8518	17484	4228	-3508	
8520	17260	4112	-2876	
8523	17152	4076	-2156	
8526	16916	4052	-1052	
8529	16868	3852	-388	
8532	16916	3828	240	
8535	16952	3592	692	
8538	16888	3624	816	
8541	16976	3580	988	
8544	17136	3580	984	
8546	17580	3664	1000	
8549	17756	3856	984	
8552	17980	3848	1004	
8555	18180	3688	1072	
8557	18200	3100	1052	
8560	18300	2568	932	
8563	17892	2324	664	
8566	17816	2916	276	
8569	17632	2936	88	
8571	17420	2796	-324	
8574	17064	2736	-780	
8578	16924	2740	-1352	
8584	16656	3184	-1992	
8587	16424	3196	-2364	
8590	16148	2964	-2720	
8592	15904	2744	-3032	
8595	15420	2496	-3168	
8598	15164	2420	-3568	
8601	14900	2380	-3928	
8604	14448	2192	-3984	
8607	14300	2588	-3932	
8609	13956	2676	-3832	
8612	14260	2324	-3812	
8615	14388	2532	-3508	
8619	14492	2760	-3252	
8622	14608	2876	-3200	
8625	14824	2680	-2632	
8627	14456	2444	-2216	
8630	14308	2412	-1612	
8633	13868	2096	-1180	
8636	13584	1828	-848	
8639	12928	1724	-532	
8641	12456	1540	-100	
8644	12272	1388	192	
8647	11864	1356	312	
8653	11436	1364	676	
8656	11244	1356	936	
8659	11200	1388	876	
8662	11072	1544	1008	
8665	10924	1544	780	
8668	10656	1784	836	
8671	10724	1696	904	
8673	10624	1736	948	
8676	10496	1768	1104	
8679	10756	1912	1012	
8682	10736	2036	1180	
8684	10968	2172	984	
8687	11308	2404	972	
8690	11340	2460	1060	
8693	11160	2404	1288	
8695	11392	2648	1256	
8698	11368	2744	1224	
8701	11348	2744	1444	
8705	11420	2840	1500	
8708	11484	3024	1720	
8710	11616	3140	1612	
8713	11636	3288	1704	
8716	11756	3256	1856	
8722	11728	3348	1952	
8725	11724	3284	2164	
8728	11864	3196	2092	
8731	11832	3348	2076	
8733	11996	3456	2152	
8736	12064	3416	2044	
8739	12164	3572	2108	
8742	12140	3712	1948	
8744	12040	3716	2120	
8748	12116	3792	2084	
8751	12064	3852	2260	
8754	12104	3628	2252	
8757	12116	3476	2320	
8759	12092	3496	2544	
8762	12076	3476	2752	
8765	12304	3528	2856	
8768	12292	3560	3132	
8771	12520	3608	3176	
8773	12632	3548	3516	
8776	12828	3396	3728	
8779	13044	3208	3828	
8782	13188	2880	4092	
8784	13448	2568	4344	
8787	13788	2344	4472	
8795	14400	1940	4308	
8797	14620	1788	4052	
8800	14956	1668	3928	
8803	15156	1640	4036	
8806	15616	1600	3756	
8808	15972	1672	3608	
8811	16452	2104	3340	
8814	16944	2072	3164	
8817	17432	1372	3068	
8820	17720	860	2804	
8822	17932	760	2616	
8825	17980	1004	2516	
8828	17836	1368	2436	
8832	17864	1356	2564	
8834	17620	1468	2132	
8837	17680	1380	2180	
8840	17764	1624	1884	
8843	17660	1672	2144	
8846	17728	1888	2196	
8848	17920	1956	2304	
8851	18200	2024	2172	
8854	18060	2168	2204	
8857	18064	2024	2060	
8863	18164	1968	1624	
8866	18084	2096	1440	
8868	18508	2228	1272	
8871	18880	2316	1452	
8875	19084	2524	1372	
8878	19204	2660	1348	
8881	19636	2768	1340	
8883	19928	2748	1560	
8886	20144	2704	1652	
8889	20252	2544	1920	
8892	20460	2224	2696	
8895	20716	1936	2952	
8897	20904	1868	3400	
8900	21044	1672	3920	
8903	21204	1596	4496	
8906	21300	1524	4348	
8908	21088	1536	4764	
8911	20728	1772	4844	
8914	20012	2228	5008	
8918	19508	2528	5536	
8921	19448	2524	6288	
8923	18940	2624	6960	
8926	18448	2384	7676	
8932	17652	1904	8928	
8935	17404	1756	9344	
8938	17184	1608	9556	
8941	17496	1672	9584	
8944	18000	1888	9548	
8946	18488	2008	9516	
8949	19424	2240	9608	
8952	20612	2756	9636	
8955	21804	3204	9560	
8958	23068	3828	9136	
8961	23976	4228	8328	
8964	24620	5096	7340	
8967	24736	5592	6516	
8970	24872	5960	5376	
8972	24840	6496	4112	
8975	24464	6712	2892	
8978	24052	6924	1852	
8981	23380	6912	432	
8984	22936	6924	-656	
8986	22808	7228	-1408	
8989	22268	8036	-2308	
8992	21724	8584	-3260	
8995	21016	8872	-3648	
9001	18624	8724	-5208	
9005	17680	8900	-5188	
9008	16864	8420	-5816	
9011	16532	7668	-5456	
9013	15900	7440	-6024	
9016	15640	7208	-5840	
9019	15464	6812	-5884	
9022	15232	6388	-5468	
9025	14988	6108	-5024	
9028	14800	5744	-4656	
9030	14828	5272	-4408	
9033	14768	4848	-3944	
9036	14708	4460	-3524	
9039	14408	4184	-3052	
9042	14464	3960	-2852	
9044	14388	3800	-2432	
9048	14512	3680	-2480	
9051	14444	3788	-1992	
9054	15028	3540	-1860	
9057	15556	3504	-1748	
9060	15992	3504	-1436	
9062	16260	3612	-1212	
9065	16752	3692	-916	
9072	17344	3960	-352	
9074	17280	3796	-300	
9077	17428	4136	-452	
9080	17376	4296	-512	
9083	16824	4840	-820	
9085	16740	5188	-892	
9089	16372	5456	-972	
9092	15980	5660	-976	
9095	15720	5928	-1004	
9098	15312	6188	-1024	
9100	14900	6408	-764	
9103	14468	6508	-540	
9106	14048	6584	-440	
9109	13664	6528	356	
9112	13460	6460	712	
9114	13920	6388	1308	
9117	14708	6444	1728	
9120	15988	6224	2412	
9123	16992	5960	2484	
9125	17980	5740	2824	
9128	19036	5236	2820	
9132	19932	4804	2552	
9135	20280	4876	2384	
9141	20788	4296	1224	
9144	20856	3776	1020	
9147	20440	3652	432	
9149	19896	4452	20	
9152	19560	4000	-36	
9155	19176	3372	-256	
9158	18172	2852	-116	
9160	17172	2472	-484	
9163	16392	2232	-604	
9166	15376	1620	-676	
9169	14560	1628	-760	
9172	13780	1460	-1048	
9175	13360	1392	-1048	
9178	12856	1496	-1528	
9181	12652	1376	-1756	
9184	12480	1108	-1984	
9187	12540	1080	-2104	
9189	12536	908	-2024	
9192	12408	852	-2072	
9195	12416	732	-2352	
9198	12584	764	-2260	
9201	12636	844	-2076	
9203	12732	864	-1840	
9210	12656	912	-1508	
9212	12508	1004	-1552	
9216	12720	1132	-1364	
9219	12720	1376	-1312	
9222	12672	1556	-1444	
9225	12680	1676	-1416	
9228	12500	1816	-1352	
9230	12240	1876	-1192	
9233	12096	1816	-1088	
9236	11980	1728	-840	
9239	11740	1984	-796	
9242	11756	2092	-660	
9244	11700	1800	-72	
9247	11944	1792	88	
9250	11896	1652	592	
9253	12352	1608	672	
9255	12396	1612	1036	
9259	12488	1496	1112	
9262	12596	1476	996	
9265	12628	1552	1164	
9267	12908	1588	1320	
9270	13128	1508	1432	
9273	13480	1312	1476	
9279	14252	1416	1592	
9282	14572	1408	1768	
9285	14692	1424	1700	
9288	14880	1256	1776	
9290	14956	1172	1640	
9293	15040	916	1480	
9296	15220	732	1576	
9299	15036	704	1564	
9302	14904	1100	1472	
9305	14628	1064	1524	
9308	14636	1196	1440	
9311	14404	1156	1476	
9314	14468	1080	1384	
9316	14252	1016	1328	
9319	14272	1092	1088	
9322	14096	1052	1060	
9325	14156	1036	572	
9327	13788	1112	-40	
9330	13628	1280	-516	
9333	13604	1540	-760	
9336	13632	1780	-884	
9339	13388	1704	-936	
9341	13584	1304	-700	
9345	13628	1280	-728	
9351	14152	1232	-292	
9354	14260	1324	-140	
9357	14384	996	0	
9360	14492	1108	396	
9362	14712	1040	460	
9365	14804	1016	664	
9368	14892	920	720	
9371	15216	840	904	
9373	15688	1208	1036	
9376	15808	1752	1496	
9379	15956	1816	1656	
9382	16156	1800	2200	
9384	16500	1828	2848	
9388	16740	1712	3264	
9391	16800	1680	3808	
9394	16772	1724	4316	
9397	16736	1744	4784	
9399	16604	1860	4960	
9402	16616	1792	5220	
9405	16732	1596	5056	
9408	16516	1704	4600	
9411	16572	1692	4172	
9413	16580	1832	3472	
9416	16580	1860	2800	
9423	16836	2092	1420	
9425	17072	2268	560	
9428	17244	2356	12	
9432	17296	2420	-532	
9435	17392	2476	-780	
9437	17496	2652	-776	
9440	17728	2756	-848	
9443	17932	2676	-752	
9446	18076	2872	-356	
9448	18192	2716	164	
9451	18252	2804	628	
9454	18424	2676	1044	
9457	18788	2600	1904	
9460	18800	2452	2508	
9462	19184	2320	3128	
9465	19156	2216	3236	
9468	19392	2328	3508	
9472	19320	2436	3300	
9474	19180	2524	3584	
9477	19140	2724	3388	
9480	18728	2940	3224	
9483	18612	2840	3076	
9486	18584	2916	3056	
9492	18448	2604	3256	
9495	18504	2540	3396	
9498	18400	2516	3656	
9500	18412	2204	3756	
9503	18592	2084	3880	
9506	18724	2040	3964	
9509	18780	2080	3796	
9511	18760	2244	3552	
9515	18872	2424	3484	
9518	18816	2448	3332	
9521	18884	2556	3144	
9524	18956	2624	3212	
9526	18808	2592	3312	
9529	19044	2560	3356	
9532	19384	2552	3248	
9535	19916	2716	3092	
9538	20608	2928	3148	
9540	21548	2880	3132	
9543	22648	2596	3036	
9546	23208	2476	3000	
9549	23580	2720	2572	
9551	23292	3848	1272	
9554	23928	3548	1484	
9562	23572	3656	240	
9564	23512	3640	-68	
9567	23348	3792	-796	
9570	23340	3884	-1404	
9573	22952	3836	-2464	
9576	22588	3704	-3024	
9578	22024	3664	-4148	
9581	21208	3836	-5060	
9584	20508	4036	-6024	
9587	19480	4328	-7204	
9590	18948	4184	-7656	
9593	18316	4016	-8344	
9595	18048	3752	-8796	
9598	17912	3416	-9364	
9602	17768	3544	-9528	
9605	17732	3436	-9356	
9608	17600	2904	-8668	
9610	17520	2388	-7960	
9613	17488	1928	-7376	
9616	17368	1156	-6552	
9619	17364	632	-6064	
9622	17160	188	-5356	
9624	16928	140	-5080	
9631	16752	488	-4364	
9634	17144	872	-4208	
9636	17808	1036	-4020	
9639	18348	1256	-3828	
9643	18772	1212	-3564	
9646	19068	1332	-3404	
9649	19260	1444	-3268	
9652	19368	1624	-3180	
9654	19312	2180	-3024	
9657	19092	2468	-3176	
9660	18932	2808	-3020	
9663	18720	2992	-2716	
9666	18512	3084	-2300	
9668	18244	3516	-2056	
9671	18036	3700	-1972	
9674	17888	3956	-1556	
9677	17824	4100	-1272	
9680	17656	4384	-816	
9683	17688	4468	-516	
9686	17728	4772	-120	
9689	17684	4812	480	
9692	17884	4584	944	
9695	17984	4472	1488	
9701	18460	4084	1904	
9704	18884	3872	2052	
9707	19044	3792	1908	
9709	19168	3492	1664	
9712	19440	3228	1328	
9715	19716	3072	1084	
9718	19796	2988	736	
9720	19748	2912	540	
9723	19712	3160	156	
9726	19208	3024	-300	
9730	18808	2916	-968	
9733	18584	2992	-1320	
9735	17968	2956	-1664	
9738	17364	2932	-1988	
9741	16444	3104	-2556	
9744	15920	3676	-2736	
9747	15496	4064	-3360	
9749	15280	3664	-3260	
9752	14944	3240	-3372	
9755	15012	3004	-3536	
9758	14996	2756	-3524	
9761	15028	2528	-3144	
9764	14644	2388	-3144	
9771	14940	2012	-2764	
9774	14716	1872	-2476	
9777	14468	1920	-2440	
9780	14024	1852	-2156	
9782	13608	2024	-2172	
9785	13264	1992	-1992	
9788	13020	1984	-1932	
9791	12748	1636	-1580	
9794	12444	1656	-1336	
9796	12304	1460	-928	
9799	12108	1208	-696	
9802	11968	1248	-480	
9805	11948	1252	-468	
9808	11728	1388	-180	
9810	11768	1408	-168	
9814	11484	1460	-228	
9817	11232	1584	-284	
9820	10988	1564	-504	
9822	10668	1800	-456	
9825	10460	1812	-332	
9828	10248	1924	-308	
9831	10064	2004	-152	
9837	10124	2220	612	
9840	10332	2312	884	
9843	10260	2476	872	
9846	10508	2668	1140	
9848	10804	2804	1168	
9851	11076	2900	1420	
9854	10972	3080	1384	
9858	11488	3164	1472	
9860	11504	3144	1572	
9863	11600	3320	1512	
9866	11996	3428	1536	
9869	12148	3620	1552	
9872	12240	3624	1596	
9874	12332	3500	1496	
9877	12300	3492	1540	
9880	12404	3488	1640	
9883	12356	3452	1720	
9885	12168	3560	1580	
9888	12184	3736	1604	
9891	12032	3848	1556	
9894	12056	3668	1712	
9897	12164	3624	2004	
9900	12076	3632	1952	
9903	12212	3464	2336	
9910	12132	2932	2964	
9912	12164	2880	3316	
9915	12132	2612	3460	
9918	12084	2508	3556	
9921	12164	2372	3508	
9924	12100	2368	3452	
9926	11936	2128	3364	
9929	12000	2104	3296	
9932	12076	1944	3384	
9935	11968	1852	3004	
9938	12072	1692	2964	
9940	12392	1620	2880	
9944	12340	1600	2688	
9947	12660	1580	2728	
9950	12952	1604	2752	
9952	13532	1444	2816	
9955	14056	1396	3028	
9958	14432	1416	2832	
9961	15052	1472	2800	
9964	15592	1780	2700	
9966	16572	1640	2480	
9969	17288	1244	2340	
9972	17912	912	2104	
9978	18572	1040	2040	
9981	18472	1496	2004	
9985	18436	1452	1988	
9988	18308	1492	1952	
9990	18132	1692	1920	
9993	17756	1832	2092	
9996	17756	2152	2260	
9999	17572	2372	2344	
10002	16936	2400	2744	
10004	16552	2516	2792	
10007	16400	2936	2796	
10010	16392	3004	2892	
10013	16308	3072	3260	
10016	16152	3296	3424	
10019	16244	3288	3504	
10021	16336	3024	3908	
10024	16476	2924	3816	
10028	16644	2928	3716	
10031	16908	2860	3648	
10034	17276	2816	3164	
10036	17516	2808	2960	
10039	17844	2632	2372	
10042	18256	2752	2196	
10049	19152	2640	1668	
10051	19732	2412	1320	
10054	20008	2536	1184	
10057	20408	2352	1056	
10060	20876	2124	1212	
10063	20984	2012	1336	
10066	21388	1856	1796	
10068	21592	1920	1988	
10072	21604	1652	2568	
10075	21884	1304	3268	
10078	21664	904	3932	
10081	21216	348	4576	
10083	20884	232	5104	
10086	20328	308	5740	
10089	20176	-120	6464	
10092	19976	-184	6840	
10095	19972	-168	7492	
10097	19976	-24	7968	
10100	19968	12	8884	
10103	20096	176	9120	
10106	20428	372	9744	
10109	20608	604	10124	
10116	22392	1380	10636	
10119	23424	1348	10636	
10122	24252	1496	9872	
10125	24692	1868	8988	
10127	24956	2872	7828	
10130	24700	4256	5920	
10133	24304	6392	4116	
10136	24052	7384	2096	
10139	24100	7236	1080	
10142	23832	7108	-628	
10144	23472	7040	-1796	
10147	23244	7016	-2916	
10150	22708	6840	-3356	
10153	22016	6856	-4096	
10157	21144	6388	-4412	
10160	20400	5348	-5016	
10163	19264	4500	-5444	
10165	18232	4036	-5568	
10168	16924	3688	-6208	
10171	15624	4028	-6516	
10174	14164	5252	-6732	
10177	13800	4936	-7036	
10183	14024	4104	-7024	
10186	14196	4364	-6940	
10189	14256	4560	-6876	
10192	14468	4820	-6912	
10195	14592	5032	-6732	
10199	14616	5260	-6524	
10202	14648	5016	-5832	
10204	14572	4820	-5284	
10207	14600	4752	-4604	
10210	14536	4700	-4028	
10213	14296	4608	-3584	
10216	14300	4644	-3180	
10219	14552	4476	-2508	
10222	14656	4352	-1716	
10224	14972	4248	-1196	
10227	15328	4448	-596	
10230	15736	4392	56	
10233	16432	4264	652	
10236	16768	4436	884	
10238	16704	4892	832	
10242	16856	4996	924	
10245	17012	5160	1024	
10252	16796	6072	1412	
10254	16876	6336	1464	
10257	16488	6480	1720	
10260	16048	6644	2004	
10263	14972	6456	2084	
10266	14320	6320	2144	
10268	13504	6464	2436	
10271	13504	6380	2980	
10274	13796	6156	3168	
10277	14756	6024	3380	
10280	15576	5820	3268	
10284	16672	5652	3752	
10286	17980	5056	3900	
10289	19132	5148	3948	
10292	19556	5296	3924	
10295	20156	5060	3388	
10298	20968	3936	2756	
10300	21384	2884	1852	
10303	21120	2136	1140	
10306	20400	2796	232	
10309	19400	2988	148	
10312	18712	3448	-552	
10318	16936	2352	-1028	
10321	16136	1828	-1476	
10324	15180	1408	-1440	
10328	14340	1176	-1696	
10331	13464	1260	-2004	
10334	12832	1716	-2208	
10336	12172	1620	-2288	
10339	12024	1108	-2432	
10342	12196	1108	-2532	
10345	12100	1296	-2536	
10348	12108	1424	-2404	
10351	12008	1500	-2180	
10354	12044	1560	-2012	
10356	12376	1600	-1888	
10359	12156	1532	-1456	
10362	12224	1512	-800	
10365	12020	1564	-840	
10369	12076	1560	-340	
10372	11916	1460	-100	
10374	12016	1184	156	
10377	12112	1304	552	
10380	12120	1272	796	
10386	12240	1376	1100	
10389	12276	1548	1328	
10392	12332	1540	1276	
10395	12332	1632	1548	
10398	12576	1656	1660	
10401	12860	1612	1944	
10403	12676	1720	1788	
10406	13092	1684	1932	
10409	13024	1732	1960	
10413	13080	1824	1832	
10416	13056	1740	1768	
10418	13224	1688	1860	
10421	13232	1768	1800	
10424	13500	1792	1868	
10427	13396	1700	1724	
10430	13656	1612	1852	
10433	13512	1720	1908	
10435	13644	1632	1972	
10438	13584	1552	1868	
10441	13704	1452	2068	
10444	13908	1508	1928	
10447	13876	1324	2100	
10465	13920	1040	1476	
10468	13740	996	956	
10471	13564	1128	812	
10474	13464	1156	444	
10477	13560	1260	156	
10479	13396	1232	148	
10482	13368	1036	-16	
10485	13512	876	176	
10488	13564	736	-100	
10491	13748	760	396	
10493	13924	696	348	
10497	14080	560	476	
10500	14276	412	460	
10503	14516	304	852	
10505	14608	68	1176	
10508	14776	52	1360	
10511	14904	180	1708	
10514	15224	248	1744	
10516	15336	456	1828	
10519	15568	732	1848	
10522	15812	912	1908	
10525	15804	1112	1912	
10528	16132	1224	1924	
10530	16264	1352	1900	
10536	16656	1224	2388	
10540	16664	1024	2516	
10543	16680	944	2772	
10546	16764	828	2880	
10549	16864	740	2980	
10551	17032	752	2924	
10554	17096	908	2940	
10557	17068	736	2788	
10560	16996	792	2692	
10563	16876	604	2380	
10565	17044	616	2464	
10568	17024	748	2148	
10571	17104	784	1916	
10574	17220	848	1628	
10576	17252	972	1284	
10579	17404	1176	988	
10583	17548	1252	680	
10586	17852	1440	400	
10589	18052	1888	-132	
10591	18400	1968	-380	
10594	18684	2152	-776	
10597	18960	2080	-956	
10600	19200	2176	-1140	
10606	19584	2284	-1044	
10609	20020	2512	-844	
10612	20052	2664	-460	
10615	19964	2600	-28	
10617	20264	2536	384	
10620	20188	2452	812	
10624	20256	2132	852	
10627	20288	1876	1264	
10630	20332	2060	1388	
10632	20260	1920	1496	
10635	20064	2148	1196	
10638	20156	2392	1068	
10641	20028	2748	1016	
10644	20044	2900	860	
10646	19896	2804	864	
10649	19792	2676	924	
10652	20000	2536	1040	
10655	19916	2556	1292	
10658	20088	2412	1324	
10660	20164	2528	1692	
10663	20200	2480	1912	
10667	20048	2536	2500	
10678	19908	3044	4064	
10681	19980	3168	4476	
10684	20400	3472	4820	
10687	20896	3616	5072	
10690	21540	3756	4924	
10693	22348	3904	4768	
10695	23156	3652	4352	
10698	23784	3664	3852	
10701	24196	3788	3084	
10704	24360	3876	2072	
10707	24204	4332	1256	
10710	23916	4184	420	
10713	23532	3856	-320	
10716	23156	3564	-1012	
10719	22744	3168	-1792	
10722	21896	2652	-2620	
10725	21680	2952	-3828	
10728	21292	3144	-4648	
10730	20460	3720	-5688	
10733	20032	4296	-6900	
10736	19824	4884	-8024	
10739	19284	5316	-8740	
10745	18968	4688	-9792	
10748	18984	4356	-9784	
10752	18868	3880	-9776	
10755	18652	3372	-9692	
10758	18188	2752	-9288	
10761	18236	2404	-9132	
10763	18004	1708	-8516	
10766	17836	1140	-8172	
10769	17384	524	-7520	
10772	17116	40	-6964	
10775	17056	32	-6524	
10778	16812	-200	-6020	
10780	16428	-372	-5628	
10783	16248	-320	-5248	
10786	16148	-352	-5192	
10789	15928	-300	-5172	
10792	15660	-76	-5076	
10796	15464	268	-5212	
10798	15752	1244	-5300	
10801	15588	2044	-5608	
10804	15908	3000	-5532	
10807	16380	3640	-5832	
10813	17680	4264	-5416	
10816	18076	4444	-4864	
10819	18452	4468	-4224	
10822	18944	4400	-3328	
10825	19092	4112	-2096	
10828	19216	3376	-640	
10830	19192	2768	600	
10833	19248	2584	2144	
10836	19116	2968	3328	
10840	19052	3004	4204	
10843	19096	3276	4420	
10846	18912	3308	4420	
10848	18780	3760	4092	
10851	18636	3920	3792	
10854	18732	3796	3248	
10857	19024	3804	3192	
10860	19120	3540	3036	
10862	18912	3148	2548	
10865	18972	2984	2120	
10868	18844	2844	1780	
10871	18452	2624	1128	
10874	18212	2696	208	
10881	17340	2884	-1392	
10884	17100	2736	-2084	
10887	17040	2988	-2384	
10890	16680	2972	-2828	
10892	16372	3004	-3112	
10895	16148	3204	-3332	
10898	15980	3120	-3608	
10901	15772	3008	-3808	
10904	15428	3280	-4016	
10907	15184	3432	-4164	
10910	14748	3716	-4288	
10912	14432	3804	-4224	
10915	13916	3568	-3936	
10918	13404	3312	-3632	
10921	12800	2908	-3292	
10925	12444	2856	-2880	
10928	12116	2696	-2696	
10931	12024	2476	-2228	
10933	11472	2320	-1844	
10936	11280	2168	-1540	
10939	11172	1996	-1216	
10945	11040	1912	-380	
10948	10732	1676	-40	
10951	10684	1552	60	
10954	10560	1656	396	
10957	10528	1676	488	
10959	10304	1648	844	
10962	10492	1528	996	
10966	10220	1536	1252	
10969	10136	1500	1576	
10972	9924	1496	1652	
10974	9860	1444	1888	
10977	10004	1568	2052	
10980	9996	1616	1948	
10983	9944	1740	1616	
10986	10060	1716	1500	
10988	10184	1800	1080	
10991	10400	1828	876	
10994	10784	1744	836	
10997	11196	1748	888	
11000	11388	1900	1036	
11002	11704	1984	1244	
11005	11928	1996	1596	
11009	12336	1952	1676	
11015	12540	2076	2088	
11018	12588	2112	2248	
11021	12812	2380	2260	
11024	13100	2428	2436	
11027	13260	2616	2636	
11029	13492	2656	2680	
11032	13520	2892	2720	
11035	13676	3044	3104	
11038	13784	3060	3320	
11041	13984	3204	3376	
11044	13916	3248	3576	
11046	13912	3256	3692	
11049	13692	3440	3568	
11053	13476	3544	3764	
11056	13320	3712	3816	
11059	13044	3760	3856	
11061	12908	3872	3744	
11064	12532	3768	3948	
11067	12196	3600	3948	
11070	11664	3400	3836	
11073	11564	3376	3880	
11076	11260	3244	4168	
11082	11108	2780	4208	
11085	11292	2616	4300	
11087	11704	2508	4228	
11090	12088	2364	4232	
11094	12400	2048	4440	
11097	12832	1824	4360	
11100	13444	1828	4392	
11103	14124	1792	4248	
11105	14524	1868	4188	
11108	14832	1708	4244	
11111	15468	1800	4280	
11114	15808	1716	4308	
11117	16340	1676	4272	
11120	16804	2024	4384	
11122	16900	2092	4672	
11125	17176	1764	4812	
11128	17448	1232	5012	
11131	17588	1120	5356	
11134	17804	840	5668	
